activity_id,opp_id,type,rep_id,timestamp,duration_min
ACT02873,O00099,Meeting,R018,2023-11-18,15
ACT02874,O00619,Email,R024,2023-12-23,30
ACT02875,O00477,Demo,R019,2023-02-24,60
ACT02876,O00634,Meeting,R016,2024-08-28,60
ACT02877,O00067,Email,R001,2024-07-27,60
ACT02878,O00573,Call,R012,2024-05-03,30
ACT02879,O00066,Demo,R003,2023-10-10,45
ACT02880,O00746,Call,R023,2024-09-04,60
ACT02881,O00442,Email,R013,2023-08-09,60
ACT02882,O00318,Demo,R011,2023-08-27,60
ACT02883,O00148,Demo,R001,2024-09-16,15
ACT02884,O00730,Demo,R019,2023-05-03,15
ACT02885,O00629,Call,R017,2024-02-28,30
ACT02886,O00751,Email,R008,2024-09-07,30
ACT02887,O00186,Call,R021,2024-05-21,15
ACT02888,O00340,Call,R004,2024-02-18,60
ACT02889,O00418,Meeting,R023,2024-04-30,30
ACT02890,O00352,Email,R004,2023-11-15,45
ACT02891,O00182,Meeting,R009,2024-05-26,15
ACT02892,O00189,Demo,R013,2023-07-25,30
ACT02893,O00360,Call,R011,2024-04-07,15
ACT02894,O00537,Demo,R001,2025-05-27,15
ACT02895,O00571,Call,R022,2024-01-18,15
ACT02896,O00173,Call,R017,2023-01-13,15
ACT02897,O00335,Meeting,R010,2023-01-29,45
ACT02898,O00072,Email,R007,2024-10-13,60
ACT02899,O00187,Email,R012,2023-04-10,30
ACT02900,O00615,Demo,R019,2023-07-01,60
ACT02901,O00724,Email,R017,2023-06-02,60
ACT02902,O00032,Call,R018,2023-05-04,45
ACT02903,O00299,Call,R012,2024-11-30,30
ACT02904,O00605,Email,R004,2024-05-24,30
ACT02905,O00618,Email,R020,2023-12-12,60
ACT02906,O00675,Meeting,R015,2023-04-30,15
ACT02907,O00347,Email,R012,2023-05-25,30
ACT02908,O00503,Email,R013,2023-02-12,45
ACT02909,O00061,Meeting,R022,2024-12-25,15
ACT02910,O00533,Call,R022,2024-11-01,45
ACT02911,O00540,Meeting,R025,2024-07-13,30
ACT02912,O00290,Demo,R005,2024-04-03,30
ACT02913,O00300,Meeting,R013,2024-03-21,60
ACT02914,O00085,Meeting,R001,2024-05-18,15
ACT02915,O00330,Meeting,R020,2024-02-03,45
ACT02916,O00510,Demo,R025,2024-12-01,15
ACT02917,O00541,Call,R007,2023-04-02,45
ACT02918,O00602,Email,R021,2023-11-18,15
ACT02919,O00548,Call,R002,2023-11-07,60
ACT02920,O00193,Demo,R018,2023-02-23,60
ACT02921,O00757,Email,R017,2024-01-15,15
ACT02922,O00220,Call,R015,2023-07-10,30
ACT02923,O00730,Demo,R003,2023-07-28,60
ACT02924,O00212,Call,R002,2024-01-26,30
ACT02925,O00706,Call,R010,2023-01-05,30
ACT02926,O00676,Demo,R006,2024-02-04,30
ACT02927,O00381,Meeting,R002,2023-06-09,30
ACT02928,O00614,Email,R020,2024-11-15,45
ACT02929,O00433,Demo,R007,2024-10-31,45
ACT02930,O00420,Call,R014,2024-02-28,60
ACT02931,O00285,Email,R025,2024-05-14,45
ACT02932,O00615,Call,R021,2024-12-10,60
ACT02933,O00043,Meeting,R005,2024-11-09,30
ACT02934,O00073,Call,R004,2023-06-12,60
ACT02935,O00069,Email,R018,2023-12-02,30
ACT02936,O00758,Demo,R022,2024-12-12,60
ACT02937,O00292,Demo,R010,2024-08-06,45
ACT02938,O00112,Call,R013,2023-07-26,15
ACT02939,O00569,Meeting,R007,2023-05-11,15
ACT02940,O00481,Meeting,R004,2023-04-25,30
ACT02941,O00039,Meeting,R006,2023-03-27,15
ACT02942,O00248,Meeting,R020,2024-01-15,60
ACT02943,O00757,Email,R015,2024-09-03,15
ACT02944,O00679,Email,R025,2023-08-04,45
ACT02945,O00045,Call,R005,2023-12-16,45
ACT02946,O00180,Demo,R015,2023-07-25,15
ACT02947,O00401,Meeting,R005,2023-10-26,15
ACT02948,O00231,Email,R021,2023-07-19,45
ACT02949,O00674,Meeting,R001,2024-03-27,15
ACT02950,O00252,Demo,R018,2023-06-14,30
ACT02951,O00561,Demo,R002,2023-04-25,15
ACT02952,O00420,Call,R020,2023-06-23,45
ACT02953,O00380,Call,R005,2023-04-17,30
ACT02954,O00007,Meeting,R001,2024-07-30,15
ACT02955,O00397,Call,R008,2024-10-05,15
ACT02956,O00578,Call,R001,2024-10-26,60
ACT02957,O00586,Meeting,R010,2024-12-03,60
ACT02958,O00461,Email,R022,2024-05-17,45
ACT02959,O00354,Meeting,R016,2023-06-06,60
ACT02960,O00550,Demo,R008,2023-05-28,45
ACT02961,O00653,Email,R013,2023-09-21,30
ACT02962,O00377,Call,R014,2023-11-04,30
ACT02963,O00044,Meeting,R014,2024-12-28,30
ACT02964,O00412,Email,R021,2023-12-28,30
ACT02965,O00416,Meeting,R014,2024-04-16,60
ACT02966,O00455,Meeting,R015,2024-01-08,45
ACT02967,O00334,Meeting,R005,2024-06-26,30
ACT02968,O00252,Email,R023,2023-07-15,30
ACT02969,O00747,Demo,R015,2024-07-15,60
ACT02970,O00384,Demo,R007,2024-02-07,30
ACT02971,O00482,Call,R018,2024-10-29,60
ACT02972,O00308,Meeting,R002,2023-07-24,30
ACT02973,O00346,Email,R022,2024-01-29,60
ACT02974,O00185,Meeting,R001,2024-12-11,30
ACT02975,O00396,Email,R009,2024-11-27,30
ACT02976,O00657,Meeting,R019,2023-07-22,30
ACT02977,O00422,Demo,R015,2023-09-09,30
ACT02978,O00781,Meeting,R011,2024-09-17,15
ACT02979,O00693,Call,R003,2023-03-29,15
ACT02980,O00009,Call,R011,2023-04-03,45
ACT02981,O00366,Email,R024,2023-06-04,30
ACT02982,O00315,Call,R012,2024-09-30,45
ACT02983,O00598,Meeting,R016,2023-12-13,30
ACT02984,O00297,Demo,R004,2024-07-29,30
ACT02985,O00156,Email,R014,2023-05-02,60
ACT02986,O00163,Meeting,R023,2023-10-15,30
ACT02987,O00117,Email,R015,2023-04-10,15
ACT02988,O00139,Meeting,R016,2024-01-24,60
ACT02989,O00175,Call,R019,2024-12-05,45
ACT02990,O00452,Email,R015,2023-01-21,60
ACT02991,O00688,Demo,R011,2023-03-29,45
ACT02992,O00071,Email,R005,2024-10-01,45
ACT02993,O00694,Meeting,R005,2023-04-24,30
ACT02994,O00650,Demo,R010,2024-12-29,15
ACT02995,O00364,Meeting,R001,2024-09-28,60
ACT02996,O00174,Demo,R009,2023-07-16,45
ACT02997,O00533,Call,R016,2023-11-23,30
ACT02998,O00054,Email,R023,2023-11-10,45
ACT02999,O00460,Meeting,R011,2023-02-11,45
ACT03000,O00768,Meeting,R022,2023-03-24,45
ACT03001,O00565,Call,R005,2024-10-01,15
ACT03002,O00753,Call,R010,2024-01-25,30
ACT03003,O00482,Meeting,R013,2023-02-06,45
ACT03004,O00714,Meeting,R011,2024-01-11,60
ACT03005,O00417,Demo,R005,2023-12-21,45
ACT03006,O00566,Email,R016,2023-10-16,45
ACT03007,O00086,Meeting,R022,2023-03-28,45
ACT03008,O00522,Call,R001,2023-05-12,15
ACT03009,O00249,Call,R006,2024-01-18,15
ACT03010,O00158,Email,R025,2023-03-31,15
ACT03011,O00010,Call,R024,2023-12-16,15
ACT03012,O00160,Meeting,R021,2023-12-05,15
ACT03013,O00628,Call,R002,2024-12-22,30
ACT03014,O00205,Call,R006,2023-04-04,15
ACT03015,O00004,Meeting,R022,2023-08-27,30
ACT03016,O00052,Call,R013,2023-11-25,30
ACT03017,O00488,Email,R023,2024-05-22,30
ACT03018,O00481,Demo,R024,2024-11-23,15
ACT03019,O00454,Email,R017,2023-01-07,15
ACT03020,O00181,Email,R009,2023-05-28,30
ACT03021,O00717,Call,R023,2023-03-19,30
ACT03022,O00192,Demo,R025,2023-08-22,30
ACT03023,O00405,Demo,R020,2024-02-27,45
ACT03024,O00224,Meeting,R009,2023-12-20,30
ACT03025,O00544,Call,R021,2024-11-30,45
ACT03026,O00289,Email,R003,2023-03-05,15
ACT03027,O00506,Demo,R024,2023-03-03,60
ACT03028,O00082,Meeting,R001,2024-11-21,15
ACT03029,O00327,Demo,R023,2024-11-28,15
ACT03030,O00583,Demo,R024,2023-11-23,60
ACT03031,O00367,Meeting,R012,2024-05-26,45
ACT03032,O00782,Meeting,R011,2024-07-13,30
ACT03033,O00234,Email,R002,2024-12-08,45
ACT03034,O00420,Meeting,R015,2023-11-29,60
ACT03035,O00475,Meeting,R015,2023-06-06,30
ACT03036,O00756,Meeting,R014,2023-01-26,30
ACT03037,O00325,Meeting,R021,2023-06-02,60
ACT03038,O00375,Call,R014,2024-11-08,30
ACT03039,O00155,Email,R007,2023-04-08,15
ACT03040,O00401,Meeting,R005,2023-10-05,45
ACT03041,O00203,Call,R016,2024-02-06,30
ACT03042,O00311,Demo,R008,2023-07-14,60
ACT03043,O00622,Meeting,R014,2024-03-21,30
ACT03044,O00500,Call,R012,2023-04-19,15
ACT03045,O00332,Meeting,R020,2023-10-24,30
ACT03046,O00241,Meeting,R007,2024-03-02,60
ACT03047,O00014,Demo,R021,2023-06-12,45
ACT03048,O00646,Demo,R022,2024-09-25,60
ACT03049,O00627,Call,R020,2023-05-13,45
ACT03050,O00350,Demo,R023,2023-05-12,45
ACT03051,O00579,Meeting,R003,2023-01-19,60
ACT03052,O00379,Meeting,R008,2023-08-03,45
ACT03053,O00705,Email,R011,2024-10-11,60
ACT03054,O00288,Demo,R019,2023-12-06,30
ACT03055,O00131,Demo,R021,2024-08-09,30
ACT03056,O00726,Email,R008,2024-05-15,60
ACT03057,O00020,Demo,R017,2023-04-08,60
ACT03058,O00769,Email,R020,2023-11-26,15
ACT03059,O00542,Meeting,R015,2024-09-09,45
ACT03060,O00069,Meeting,R013,2023-07-17,45
ACT03061,O00729,Email,R012,2023-03-02,60
ACT03062,O00253,Email,R021,2023-01-04,45
ACT03063,O00365,Meeting,R018,2023-05-30,45
ACT03064,O00328,Meeting,R011,2024-09-11,30
ACT03065,O00662,Email,R020,2024-09-11,15
ACT03066,O00303,Call,R024,2023-07-19,45
ACT03067,O00255,Meeting,R014,2024-12-18,15
ACT03068,O00306,Demo,R007,2023-05-28,45
ACT03069,O00026,Call,R021,2024-10-21,60
ACT03070,O00081,Demo,R015,2023-06-01,60
ACT03071,O00641,Meeting,R018,2023-06-10,60
ACT03072,O00777,Demo,,2023-10-08,60
ACT03073,O00283,Email,R023,2024-09-13,60
ACT03074,O00292,Email,R019,2023-05-12,45
ACT03075,O00018,Call,R002,2023-12-01,60
ACT03076,O00378,Email,R011,2024-01-20,15
ACT03077,O00644,Meeting,R021,2023-11-28,60
ACT03078,O00183,Demo,R020,2023-02-05,45
ACT03079,O00332,Call,R017,2023-02-27,30
ACT03080,O00509,Call,R003,2023-05-24,30
ACT03081,O00105,Email,R023,2023-08-29,15
ACT03082,O00773,Demo,R012,2023-12-13,15
ACT03083,O00423,Demo,R025,2023-03-13,60
ACT03084,O00411,Call,R017,2024-03-02,60
ACT03085,O00712,Email,R018,2023-04-02,30
ACT03086,O00460,Email,R004,2023-09-25,30
ACT03087,O00246,Call,R021,2024-11-30,15
ACT03088,O00054,Email,R016,2023-02-13,15
ACT03089,O00225,Email,R005,2023-05-21,45
ACT03090,O00331,Meeting,R025,2024-10-11,60
ACT03091,O00020,Demo,R016,2023-01-25,60
ACT03092,O00564,Call,R002,2023-07-24,15
ACT03093,O00214,Email,R019,2024-05-18,15
ACT03094,O00358,Call,R019,2024-01-12,30
ACT03095,O00407,Email,R005,2024-07-03,15
ACT03096,O00643,Demo,R009,2024-07-23,45
ACT03097,O00524,Meeting,R006,2023-07-26,45
ACT03098,O00343,Email,R011,2023-09-24,60
ACT03099,O00123,Demo,R015,2023-01-30,60
ACT03100,O00618,Meeting,R007,2023-07-09,15
ACT03101,O00043,Meeting,R004,2023-07-30,30
ACT03102,O00778,Demo,R023,2024-11-21,30
ACT03103,O00608,Demo,R012,2024-04-19,15
ACT03104,O00664,Email,R019,2023-09-16,30
ACT03105,O00524,Call,R010,2023-01-13,30
ACT03106,O00186,Demo,R007,2024-05-26,60
ACT03107,O00738,Demo,R015,2024-02-05,30
ACT03108,O00504,Meeting,R018,2024-09-03,45
ACT03109,O00684,Email,R003,2024-09-23,15
ACT03110,O00001,Call,R020,2023-02-21,15
ACT03111,O00281,Call,R010,2024-03-31,60
ACT03112,O00747,Email,R004,2023-02-24,45
ACT03113,O00221,Email,R014,2024-01-17,15
ACT03114,O00287,Meeting,R021,2023-01-23,45
ACT03115,O00789,Call,R004,2023-11-06,30
ACT03116,O00270,Meeting,R007,2023-05-04,15
ACT03117,O00488,Email,R001,2023-04-26,15
ACT03118,O00743,Email,R015,2024-08-16,45
ACT03119,O00277,Call,R023,2024-07-30,60
ACT03120,O00065,Email,R007,2023-03-08,60
ACT03121,O00695,Meeting,R001,2023-02-08,60
ACT03122,O00443,Meeting,R014,2023-06-29,15
ACT03123,O00591,Call,R022,2023-03-06,45
ACT03124,O00727,Demo,R024,2024-05-05,30
ACT03125,O00274,Call,R022,2023-10-06,30
ACT03126,O00241,Meeting,R001,2024-10-27,15
ACT03127,O00577,Meeting,R018,2024-12-20,60
ACT03128,O00238,Call,R010,2024-01-08,15
ACT03129,O00613,Demo,R015,2024-04-28,30
ACT03130,O00383,Demo,R024,2024-07-18,30
ACT03131,O00329,Demo,R014,2023-06-28,60
ACT03132,O00382,Meeting,R012,2023-10-27,30
ACT03133,O00689,Meeting,R022,2024-07-09,60
ACT03134,O00369,Meeting,R003,2024-09-08,45
ACT03135,O00141,Demo,R012,2024-10-22,60
ACT03136,O00462,Email,R002,2023-12-18,30
ACT03137,O00614,Demo,R018,2024-10-09,30
ACT03138,O00588,Email,R007,2024-12-10,60
ACT03139,O00084,Meeting,R004,2024-05-28,15
ACT03140,O00533,Call,R019,2023-01-05,45
ACT03141,O00564,Email,R024,2023-08-21,45
ACT03142,O00501,Call,R011,2024-01-18,60
ACT03143,O00536,Meeting,R008,2024-08-13,45
ACT03144,O00768,Meeting,R023,2023-04-19,30
ACT03145,O00656,Meeting,R005,2024-12-11,30
ACT03146,O00734,Call,R017,2023-04-21,60
ACT03147,O00148,Call,R023,2023-11-10,30
ACT03148,O00774,Meeting,R010,2023-08-03,15
ACT03149,O00196,Call,R001,2023-02-01,45
ACT03150,O00124,Email,R006,2024-11-27,15
ACT03151,O00069,Demo,R015,2023-05-02,60
ACT03152,O00367,Meeting,R001,2024-12-15,45
ACT03153,O00352,Meeting,R012,2023-08-02,45
ACT03154,O00439,Meeting,R021,2024-09-21,15
ACT03155,O00696,Meeting,R002,2024-05-26,45
ACT03156,O00360,Call,R009,2024-12-18,60
ACT03157,O00393,Call,R014,2024-12-06,45
ACT03158,O00702,Meeting,R001,2024-01-25,15
ACT03159,O00500,Call,R016,2023-09-16,15
ACT03160,O00085,Email,R024,2024-10-08,15
ACT03161,O00466,Meeting,R024,2023-12-12,30
ACT03162,O00619,Meeting,R002,2023-11-27,45
ACT03163,O00566,Meeting,R007,2024-09-20,60
ACT03164,O00098,Call,R022,2023-05-12,15
ACT03165,O00519,Meeting,R003,2024-05-29,30
ACT03166,O00475,Demo,R023,2024-08-01,60
ACT03167,O00549,Call,R009,2024-08-22,15
ACT03168,O00715,Meeting,R006,2024-04-07,45
ACT03169,O00167,Call,R010,2024-09-07,45
ACT03170,O00437,Call,R022,2023-06-08,15
ACT03171,O00204,Meeting,R016,2023-09-13,15
ACT03172,O00397,Email,R025,2024-01-21,15
ACT03173,O00310,Email,R008,2023-12-15,60
ACT03174,O00235,Meeting,R023,2023-04-29,15
ACT03175,O00169,Email,R005,2024-09-11,15
ACT03176,O00449,Meeting,R012,2024-12-16,60
ACT03177,O00022,Demo,R021,2024-07-10,15
ACT03178,O00429,Meeting,R002,2023-10-13,60
ACT03179,O00571,Meeting,R003,2023-03-08,15
ACT03180,O00270,Demo,R016,2024-02-15,30
ACT03181,O00141,Call,R001,2023-06-15,15
ACT03182,O00585,Email,R022,2023-07-21,60
ACT03183,O00676,Demo,R018,2023-09-27,60
ACT03184,O00069,Email,R019,2024-02-28,15
ACT03185,O00574,Call,R008,2023-07-27,30
ACT03186,O00308,Email,R024,2024-12-19,60
ACT03187,O00012,Demo,R002,2024-06-06,15
ACT03188,O00116,Demo,R019,2024-06-27,15
ACT03189,O00311,Email,R011,2023-09-07,60
ACT03190,O00219,Email,R022,2024-05-01,60
ACT03191,O00491,Email,R004,2023-06-26,60
ACT03192,O00567,Call,R005,2024-11-14,30
ACT03193,O00523,Email,R025,2023-03-11,60
ACT03194,O00526,Call,R019,2023-06-18,30
ACT03195,O00642,Meeting,R021,2025-03-26,30
ACT03196,O00269,Meeting,R002,2024-03-18,15
ACT03197,O00329,Meeting,R001,2023-07-17,45
ACT03198,O00401,Meeting,R020,2023-08-19,30
ACT03199,O00491,Meeting,R021,2024-10-12,30
ACT03200,O00248,Demo,R016,2023-03-18,60
ACT03201,O00615,Call,R014,2023-03-09,15
ACT03202,O00722,Email,R025,2024-10-18,15
ACT03203,O00379,Demo,R013,2023-10-15,60
ACT03204,O00666,Demo,R010,2024-07-02,45
ACT03205,O00316,Meeting,R017,2024-05-14,60
ACT03206,O00776,Email,R016,2023-12-12,15
ACT03207,O00709,Meeting,R011,2024-06-29,15
ACT03208,O00258,Demo,R009,2023-10-23,30
ACT03209,O00321,Demo,R008,2024-08-02,30
ACT03210,O00357,Demo,R007,2023-12-10,60
ACT03211,O00286,Demo,R020,2024-03-10,30
ACT03212,O00787,Email,R025,2024-12-05,45
ACT03213,O00195,Demo,R023,2024-07-09,45
ACT03214,O00210,Meeting,R019,2024-06-16,30
ACT03215,O00121,Demo,R021,2023-09-10,30
ACT03216,O00613,Demo,R006,2024-10-25,60
ACT03217,O00384,Email,R013,2024-05-10,45
ACT03218,O00582,Meeting,R018,2023-12-16,30
ACT03219,O00261,Call,R009,2023-05-08,60
ACT03220,O00564,Meeting,R001,2023-03-10,30
ACT03221,O00261,Meeting,R015,2024-07-17,45
ACT03222,O00524,Meeting,R007,2023-09-30,15
ACT03223,O00438,Meeting,R020,2023-04-21,60
ACT03224,O00448,Meeting,R011,2023-05-03,30
ACT03225,O00186,Call,R012,2023-02-25,15
ACT03226,O00072,Demo,R004,2024-07-15,45
ACT03227,O00131,Call,R024,2024-12-04,60
ACT03228,O00210,Call,R022,2024-08-03,15
ACT03229,O00011,Call,R011,2024-10-01,45
ACT03230,O00292,Meeting,R008,2023-08-25,30
ACT03231,O00634,Demo,R018,2023-12-29,30
ACT03232,O00156,Call,R018,2024-08-21,45
ACT03233,O00781,Email,R006,2024-01-28,30
ACT03234,O00555,Call,R006,2023-04-04,45
ACT03235,O00498,Call,R004,2023-09-10,60
ACT03236,O00227,Email,R015,2024-09-16,30
ACT03237,O00178,Email,R009,2023-04-20,15
ACT03238,O00245,Demo,R014,2024-08-16,60
ACT03239,O00457,Email,R008,2023-04-13,15
ACT03240,O00419,Meeting,R015,2023-06-03,60
ACT03241,O00630,Meeting,R001,2024-07-08,45
ACT03242,O00211,Meeting,R014,2024-06-20,45
ACT03243,O00330,Call,R016,2024-06-03,60
ACT03244,O00453,Email,R012,2023-05-28,15
ACT03245,O00616,Meeting,R006,2024-02-18,30
ACT03246,O00224,Demo,R012,2024-02-19,45
ACT03247,O00255,Demo,R008,2024-01-24,60
ACT03248,O00025,Email,R021,2024-12-15,15
ACT03249,O00464,Call,R013,2024-08-08,45
ACT03250,O00369,Meeting,R001,2024-05-17,60
ACT03251,O00742,Meeting,R014,2023-04-02,60
ACT03252,O00262,Demo,R008,2023-10-03,45
ACT03253,O00267,Meeting,R006,2023-06-22,30
ACT03254,O00600,Email,R002,2024-01-26,45
ACT03255,O00050,Email,R003,2024-12-25,30
ACT03256,O00095,Call,R009,2023-03-23,45
ACT03257,O00464,Email,R010,2023-05-26,60
ACT03258,O00286,Email,R008,2024-02-24,45
ACT03259,O00171,Call,R008,2023-04-05,15
ACT03260,O00587,Email,R010,2024-07-15,60
ACT03261,O00434,Email,R008,2023-01-18,30
ACT03262,O00618,Call,R003,2023-04-14,45
ACT03263,O00184,Call,R025,2024-04-18,45
ACT03264,O00741,Email,R005,2024-06-30,30
ACT03265,O00252,Call,R011,2023-06-25,45
ACT03266,O00526,Call,R017,2024-05-31,15
ACT03267,O00404,Email,R006,2023-02-19,60
ACT03268,O00160,Email,R008,2024-09-15,45
ACT03269,O00588,Demo,R015,2023-09-09,60
ACT03270,O00180,Call,R023,2023-09-12,30
ACT03271,O00656,Call,R003,2024-01-22,30
ACT03272,O00001,Demo,R015,2024-06-25,60
ACT03273,O00694,Meeting,R018,2024-07-08,60
ACT03274,O00538,Meeting,R021,2024-06-16,45
ACT03275,O00621,Meeting,R025,2023-09-15,60
ACT03276,O00171,Meeting,R005,2023-02-07,30
ACT03277,O00076,Demo,R010,2023-04-29,60
ACT03278,O00392,Meeting,R010,2024-01-18,15
ACT03279,O00323,Meeting,R007,2023-01-17,30
ACT03280,O00446,Email,R015,2024-08-27,30
ACT03281,O00665,Demo,R013,2023-09-08,30
ACT03282,O00017,Email,R015,2023-09-16,60
ACT03283,O00409,Meeting,R023,2024-04-21,45
ACT03284,O00210,Meeting,R005,2024-03-01,15
ACT03285,O00252,Email,R021,2023-04-14,45
ACT03286,O00384,Call,R012,2024-04-21,60
ACT03287,O00670,Meeting,R003,2024-09-04,45
ACT03288,O00364,Meeting,R002,2024-05-05,15
ACT03289,O00361,Demo,R007,2023-11-14,30
ACT03290,O00012,Call,R005,2024-12-29,45
ACT03291,O00062,Call,R017,2023-08-12,45
ACT03292,O00025,Meeting,R013,2023-12-09,60
ACT03293,O00356,Demo,R010,2024-01-12,15
ACT03294,O00530,Call,R015,2024-05-14,60
ACT03295,O00782,Call,R022,2024-07-15,15
ACT03296,O00158,Meeting,R011,2024-11-07,60
ACT03297,O00750,Demo,R005,2023-05-26,30
ACT03298,O00096,Meeting,R009,2024-02-08,30
ACT03299,O00043,Call,R010,2023-01-13,30
ACT03300,O00200,Meeting,R019,2023-07-18,60
ACT03301,O00156,Meeting,R018,2024-08-04,45
ACT03302,O00216,CAll,R003,2023-06-17,15
ACT03303,O00272,Meeting,R003,2023-08-13,60
ACT03304,O00170,Meeting,R004,2023-03-23,60
ACT03305,O00351,Demo,R016,2023-09-22,45
ACT03306,O00647,Demo,R017,2023-06-09,45
ACT03307,O00609,Email,R008,2023-01-23,60
ACT03308,O00495,Demo,R011,2024-06-05,45
ACT03309,O00511,Meeting,R002,2024-08-28,45
ACT03310,O00264,Call,R005,2024-07-22,30
ACT03311,O00225,Email,R015,2023-06-06,15
ACT03312,O00715,Demo,R014,2024-02-14,60
ACT03313,O00581,Demo,R010,2023-03-25,30
ACT03314,O00167,Meeting,R022,2023-03-09,45
ACT03315,O00059,Meeting,R013,2024-03-18,30
ACT03316,O00425,Meeting,R001,2023-12-08,45
ACT03317,O00122,Demo,R008,2024-05-13,60
ACT03318,O00406,Email,R013,2024-03-16,30
ACT03319,O00294,Email,R020,2023-06-18,45
ACT03320,O00164,Demo,R019,2024-01-21,15
ACT03321,O00104,Call,R003,2023-01-09,30
ACT03322,O00554,Meeting,R016,2023-04-05,30
ACT03323,O00053,Call,R016,2023-07-01,15
ACT03324,O00137,Demo,R012,2024-11-26,45
ACT03325,O00683,Call,R002,2023-06-19,45
ACT03326,O00339,Call,R002,2024-08-19,15
ACT03327,O00041,CAll,R007,2023-06-24,60
ACT03328,O00503,Call,R009,2024-08-30,45
ACT03329,O00631,Call,R020,2023-10-19,30
ACT03330,O00067,Meeting,R020,2023-09-24,30
ACT03331,O00659,Call,R016,2024-09-13,30
ACT03332,O00706,Demo,R002,2024-02-07,45
ACT03333,O00681,Email,R023,2024-04-29,60
ACT03334,O00368,Demo,R010,2024-10-31,60
ACT03335,O00429,Email,R010,2024-11-13,45
ACT03336,O00216,Email,R015,2023-06-02,30
ACT03337,O00038,Call,R002,2024-08-24,15
ACT03338,O00152,Call,R015,2023-05-10,30
ACT03339,O00741,Call,R010,2023-12-07,45
ACT03340,O00594,Email,R023,2024-05-08,60
ACT03341,O00420,Call,R021,2024-11-15,45
ACT03342,O00727,Email,R016,2024-11-02,15
ACT03343,O00373,Email,R013,2023-07-16,45
ACT03344,O00068,Call,R002,2023-09-16,60
ACT03345,O00192,Meeting,R015,2024-11-05,60
ACT03346,O00727,Demo,R015,2023-05-17,45
ACT03347,O00764,Meeting,R022,2023-11-19,30
ACT03348,O00008,Email,R009,2024-03-01,15
ACT03349,O00499,Demo,R005,2023-02-13,30
ACT03350,O00246,Meeting,R009,2023-07-27,30
ACT03351,O00428,Call,R025,2023-01-10,45
ACT03352,O00729,Demo,R020,2024-01-17,45
ACT03353,O00003,Call,R016,2024-05-28,30
ACT03354,O00217,Email,,2024-11-27,45
ACT03355,O00544,Meeting,R017,2024-08-27,30
ACT03356,O00446,Call,R015,2024-08-28,45
ACT03357,O00552,Meeting,R002,2023-10-19,45
ACT03358,O00019,Meeting,R019,2024-10-04,15
ACT03359,O00486,Meeting,R015,2024-09-15,30
ACT03360,O00323,Email,R015,2023-09-29,45
ACT03361,O00668,Call,R008,2024-11-15,45
ACT03362,O00405,Demo,R001,2024-06-27,30
ACT03363,O00042,Email,R015,2023-09-02,60
ACT03364,O00003,Meeting,R002,2023-03-19,45
ACT03365,O00549,Meeting,R001,2024-05-28,45
ACT03366,O00788,Call,R016,2024-08-17,30
ACT03367,O00547,Demo,R025,2023-04-29,30
ACT03368,O00399,Demo,R006,2024-07-12,30
ACT03369,O00015,Meeting,R003,2023-12-03,30
ACT03370,O00492,Call,R004,2023-05-13,45
ACT03371,O00174,Demo,R022,2023-09-21,60
ACT03372,O00166,Meeting,R007,2023-06-17,45
ACT03373,O00100,Demo,R010,2024-07-09,15
ACT03374,O00079,Email,R004,2023-01-04,30
ACT03375,O00068,Demo,R006,2023-04-27,60
ACT03376,O00346,Call,R017,2024-07-01,60
ACT03377,O00524,Call,R016,2024-11-15,45
ACT03378,O00086,Demo,R003,2023-12-28,30
ACT03379,O00398,Email,R018,2023-09-14,15
ACT03380,O00636,Call,R003,2023-06-16,30
ACT03381,O00351,Email,R017,2024-12-07,30
ACT03382,O00491,Demo,R001,2023-12-15,60
ACT03383,O00775,Meeting,R004,2024-06-08,60
ACT03384,O00218,Email,R007,2024-09-27,60
ACT03385,O00793,Call,R024,2023-08-21,60
ACT03386,O00571,Meeting,R013,2023-11-26,45
ACT03387,O00204,Call,R002,2024-04-08,30
ACT03388,O00004,Demo,R001,2024-11-11,45
ACT03389,O00665,Demo,,2023-01-08,45
ACT03390,O00475,Call,R005,2023-04-09,15
ACT03391,O00608,E-Mail,R016,2024-05-21,45
ACT03392,O00123,Call,R021,2023-11-21,30
ACT03393,O00320,Meeting,R010,2023-02-09,15
ACT03394,O00057,Demo,R022,2023-05-21,45
ACT03395,O00389,Email,R009,2023-12-15,60
ACT03396,O00077,Demo,R003,2024-05-25,45
ACT03397,O00757,Demo,R014,2023-01-24,15
ACT03398,O00292,Demo,R006,2024-12-29,15
ACT03399,O00141,Call,R012,2023-04-27,15
ACT03400,O00271,Demo,R011,2023-05-07,30
ACT03401,O00591,Email,R019,2023-03-22,30
ACT03402,O00051,Demo,R010,2024-07-17,15
ACT03403,O00730,Demo,R018,2024-11-04,45
ACT03404,O00103,Meeting,R025,2023-02-11,45
ACT03405,O00431,Call,R022,2023-12-08,45
ACT03406,O00759,Call,R005,2023-03-12,15
ACT03407,O00603,Call,R004,2024-05-03,15
ACT03408,O00481,Demo,R013,2024-07-08,15
ACT03409,O00271,Email,R019,2024-07-28,30
ACT03410,O00084,Demo,R006,2023-07-09,15
ACT03411,O00646,Call,R016,2023-08-12,30
ACT03412,O00174,Email,R014,2023-01-06,45
ACT03413,O00591,Email,R016,2024-07-14,30
